0.0	0.03984195052566657	0.08579268148097599	0.017440376622525705	0.05630874687812937	0.018439318154823865	0.2187509496335561	0.07018336299655462	0.041268696816562915	0.11677356017164796	0.06758708660958639	0.06726600758619368	0.026750324410641194	0.0104790100524316	0.012047049778270905	0.030054213091593406	0.04858735355218842	0.029981774836651397	0.001033086264918003	0.0045641096647043786	0.19143548504872926	0.11412626625772072	0.005687084058670915	0.0410271355673798	0.124929526144142	0.0018415690449120469	0.10553218672620529	0.02149264982801023	0.07046812172678554	0.035481485060702866	0.05718946799349411	0.053514526051499506	0.1048386766247294	0.06446077612816334	0.0007579451676415621	0.039943641894088715	0.005549388406648513	0.029232803290330987	0.006866178021645165	0.04734543492181192	0.003890656782499285	0.056820759357806894	0.07508663868833428	0.09747550841659935	0.0411253033294561	0.10787881810740357	0.04289447747152561	0.037368286288803974	0.09988913514493067	0.09597382911239999	0.016699619922730606	0.06409050354328347	0.035019657455189174	0.01166693049633709	0.015928717795801624	0.09871193628571247	0.01378684917230907	0.023490697264764656	0.02396771604775401	0.001652750254698782	0.04897834441267091	0.060550781451976676	0.002770420672511054	0.1162466003187771	0.06907155383040159	0.004825214433563498	0.05499797653118011	0.09070509148650273	0.021803879155343063	0.0705130144757554	0.09954948015540735	0.06173405885837327	0.0726897350158791	0.07246703879599214	0.017067444494977827	0.023332374492778366	0.017785828177389253	0.06607263024266505	0.06376093715259212	0.025016393024845908	0.03186756979984998	0.02218419544516175	0.05275195575978075	0.041285536149313906	0.059531334546873926	0.05995800863586597	0.01594567700106877	0.058314112153966396	0.08045877234258718	0.03991864132391698	0.11837012275798542	0.035019850785638545	0.06321488165401258	0.07205412853997324	0.037466186416481334	0.03679648744815048	0.07813903088509344	0.07515433344022296	0.03238503682439993	0.08848227617291951	0.0686675433458696	0.051880029580413684	0.01718475470043763	0.03463932080884252	0.04793487889565907	0.11509198743773215	0.11586252632160077	0.036741550072308456	0.03875982797918442	0.05755194192318573	0.04245797207984389	0.011103657648306965	0.08016527507413677	0.021528338365299902	0.03660404431142647	0.035640713739352896	0.008073807327914354	0.030464770926517486	0.0440226926741357	0.042803517026966	0.020817427711895414	0.008731868082710549	0.017486354081873493	0.019069138146580934	0.008146298609968967	0.051745104652644196	0.044916768086382446	0.040550827476007634	0.012366887985974077	0.04855968496213524	0.054379498711341304	0.02252936633756893	0.05895202435566518	0.027653741727682427	0.011706315010074752	0.07805436856630048	0.06240902413226622	0.016799848871475367	0.06519113228618453	0.0515190341778986	0.041051369640844264	0.006003300691447701	0.024247403305209757	0.001834018118950496	0.005002783355517364	0.09062822536189441	0.04955736491367244	0.045735329349695264	0.008381851197738682	0.09195278464334763	0.09215430493908024	0.03972039200999375	0.13573286277988947	0.05897494130364535	0.017490961029407934	0.07373287747111573	0.04971930263501117	0.021276278358717045	0.043152586835462595	0.014612849485446477	0.011008135274648218	0.048305533416950985	0.04074382168811247	0.046493846400707126	0.012434409703151296	0.05693832010344475	0.009609986276669754	0.012603975844399892	0.0712279194834754	0.053115482147458606	0.014452260827842449	0.07873421824972623	0.0714202036798414	0.008810289870730847	0.016251406046555415	0.03969475726144282	0.08337803649627368	0.026036059738100838	0.001768032024419871	0.030776629041450638	0.009480609653430491	0.005204492710158829	0.002294569240469428	0.0023247129610494232	0.08300310223455057	0.0190958836439196	0.07503327739670337	0.006358527679416106	0.0011743633925182663	0.010155679709182016	0.08198557262777093	0.058487588396063106	0.008893825637422255	0.04771196895556104	0.007187351039359342	0.036452522893758936	0.030097281693060435	0.07574502487694204	0.019299726761798926	0.05417454310750101	0.001244343290841786	0.01647400795435742	0.0007259584448396748	0.05159409988341994	0.05055292419825672	0.0038281530023959952	0.10122677960253129	0.02382092249366985	0.07702598384858514	0.005790973875132996	0.02238560471261613	0.014262239161178447	0.0008883007372085139	0.022687951320155983	0.03992546505450037	0.06498488892419302	0.06334514300809124	0.10120817574849525	0.01553072681473784	0.054577564976245566	0.04818611609449809	0.0514757027856856	0.08228325564893041	0.039905624433843226	0.002040164952631776	0.04175812124581354	0.027957365227786534	0.05209844124001915	0.014855766416258803	0.059742829056163994	0.0054822762143671875	0.009937813069210627	0.07043897791146594	0.037979170217217244	0.01920390841121483	0.06229356053030044	0.055346223259284955	0.021439160129733584	0.10739955586055358	0.011377306171126903	0.023719278274591797	0.03839141485691681	0.01226751515756103	0.09091626998870896	0.0761106423924013	0.11952441048697075	0.09535696578072574	0.0425328031990034	0.10911343736711727	0.10467464927515736	0.038780024060012866	0.07099529070251573	0.05285805025500769	0.04686749360570189	0.03145668997717443	0.0870021950451436	0.0048828312005014815	0.07548804085954403	0.012085231899931683	0.07462372680611372	0.12748643614327887	0.0007382100814767352	0.11940330409285185	0.045009352691707236	0.024402364073448507	0.051821858788159	0.013651519586701955	0.0023590189033791706	0.0027392775663519775	0.12462621551630815	0.07739742938258261	0.03604621031865168	0.004483106157350437	0.02213504808565362	0.1543560136452448	0.0821540217492911	0.017510805511629174	0.20196033641844088	0.10501782801500387	0.05796576440472875	0.06537330655294446	0.06614472623296119	0.0023495176192078774	0.00015280042788891628	0.0022991442276644554	0.07246462067411565	0.031308764668674445	0.06058800070042913	0.030877944454242204	0.05090055545615663	0.008805281729314185	0.006661016766756128	0.08850321135372338	0.009997865623263838	0.054672597481375804	0.024359481348049366	0.01887286743729916	0.06873967389619344	0.021136259826493947	0.007887252136624289	0.030446612717276396	0.028125700261062113	0.0009594606079422767	0.03204202162125669	0.031522076479890575	0.028318698723877114	0.06408006699971311	0.014099020842829579	0.007230571198011429	0.005693729723347627	0.05123462580910516	0.0088695335898355	0.07400753724417213	0.07249731882093477	0.008085333220525988	0.04485361902808232	0.04183495827525958	0.0725141301119902	0.01576570809467911	0.03657082935014185	0.008405191054101943	0.013813985580752837	0.009369515055874947	0.0489904800637855	0.01325476452502952	0.012152463090526127	0.02483424252510952	0.07555533051831749	0.006432993401313696	0.015461275403620599	0.016550793637743096	0.001632733044176109	0.02139533239898303	0.05803222578129872	0.01628140451398044	0.002202862201944291	0.011755966958693768	0.016950517335442127	0.05189831452084754	0.05203088013844174	0.007024406184896229	0.08536558187454023	0.0526799907578668	0.01950664329407647	0.009437930895194372	0.023980999155409646	0.05205053857118277	0.023114423881505145	0.006975736181173575	0.04953559281194826	0.022988143171843074	0.009228492390970015	0.02736877834931336	0.09066970643935014	0.012832492254309323	0.008866397600748253	0.005043960107010505	0.0493370985606761	0.05043933312793216	0.04430822391894229	0.052193637089017385	0.016564433610903324	0.01861537491799829	0.05541208913610731	0.0	0.03984195052566657	0.08579268148097599	0.017440376622525705	0.05630874687812937	0.018439318154823865	0.2187509496335561	0.07018336299655462	0.041268696816562915	0.11677356017164796	0.06758708660958639	0.06726600758619368	0.026750324410641194	0.0104790100524316	0.012047049778270905	0.030054213091593406	0.04858735355218842	0.029981774836651397	0.001033086264918003	0.0045641096647043786	0.19143548504872926	0.11412626625772072	0.005687084058670915	0.0410271355673798	0.124929526144142	0.0018415690449120469	0.10553218672620529	0.02149264982801023	0.07046812172678554	0.035481485060702866	0.05718946799349411	0.053514526051499506	0.1048386766247294	0.06446077612816334	0.0007579451676415621	0.039943641894088715	0.005549388406648513	0.029232803290330987	0.006866178021645165	0.04734543492181192	0.003890656782499285	0.056820759357806894	0.07508663868833428	0.09747550841659935	0.0411253033294561	0.10787881810740357	0.04289447747152561	0.037368286288803974	0.09988913514493067	0.09597382911239999	0.016699619922730606	0.00618064467887341	0.008820785606853948	0.019003281899101845	0.0230482839972797	0.07466559490322242	0.04480351770535737	0.042742048386348507	0.028384043975429263	0.013695873562021468	0.02420234066327592	0.09296519787588377	0.033800990312409594	0.05270201644505362	0.09780180233675351	0.036648875951793135	0.07778887128019421	0.04667900195784037	0.111085393232616	0.06461832639058974	0.07104689990892492	0.011442429157456397	0.09350939838185016	0.03277592815273459	0.15271256045783269	0.09986887194240458	0.06566424362183289	0.03504826979360266	0.07668404274983986	0.11721996463642635	0.0021831486885345243	0.051056567059163546	0.027563447070304045	0.022801570791542904	0.10519379230308483	0.07972982378552844	0.03725763558912705	0.062280153712415055	0.05394882264590842	0.08559729880682043	0.06289164382683685	0.04644454918953157	0.07288935894609237	0.08678472854021804	0.10536841471269097	0.04079941915132038	0.059417363449455265	0.06603309389132561	0.031780816497679915	0.04331012177346453	0.04044646366763183	0.0133075117385798	0.008085140230077144	0.07775618477996245	0.11073122656625269	0.10559843644401888	0.09649953424962442	0.03289359285140128	0.0033095882293047068	0.0031988374748191926	0.005152153160731298	0.0054520190359607125	0.03846320552369896	0.001262266842352413	0.01754643911010323	0.008156164035224282	0.013641241284584714	0.0030490985840669806	0.061834439943963364	7.032503457808441e-9	0.0035595482419485047	0.01993370714066833	0.03740045091977668	0.028376817997542086	0.13219856765123753	0.038455734284459406	0.11842741183825854	0.008651427783802632	0.023590534144271265	0.01931433394294014	0.04263506395705561	0.052985921134274756	0.016855327825871447	0.008829403514077865	0.09664195828362926	0.030637293106405762	0.020418613620916955	0.024460904831350574	0.01678350173269211	0.006322188660917513	0.05962290745462993	0.005832750433408671	0.014922934855906102	0.10437880689743669	0.014209105326120361	0.013046940218237713	0.02750023885495658	0.016803320508056177	0.014614544991334088	0.016612223126811387	0.03465650947783709	0.04102788511633639	0.02766649627737423	0.01524723840300595	0.010924458138058563	0.009671883314369807	0.015450360170137418	0.02293158517605584	0.015512303785699035	0.04045396117496326	0.004083267049228885	0.034431313411202785	0.03172978778298379	0.06201207125729239	0.018772418917048766	0.05848191253795509	0.0019901513353900073	0.03343533179581662	0.024009986267109196	0.05507035660569534	0.013176712594065138	0.03273678381136223	0.056257275689660866	0.0802080968191751	0.0457057561448509	0.06874366386287714	0.05191816037722763	0.08897310159040299	0.05766482571941364	0.026624144136896517	0.06482767015076905	0.07598986258964692	0.10662491906383165	0.06301112634196653	0.013176312671851879	0.025897103718485234	0.11943914120190431	0.006312210550970248	0.03480488815256595	0.021595296686255747	0.010355074853070655	0.020875629245932153	0.040917021730132654	0.06258553554076918	0.06629993001833784	0.07235509010107322	0.060042528696792045	0.05194012691048188	0.033117191875323866	0.07297265448238158	0.036498742658680514	0.03311594077420611	0.051346831675807225	0.07114550456451137	0.03148544844539224	0.01849138489283257	0.09015655060513611	0.0693864403646855	0.08466388124314572	0.11972102201575127	0.007966264967455703	0.035148954742720506	0.025355129240606927	0.026884571189509793	0.1293830096490491	0.018499101624678303	0.01753156012006768	0.05745682592715111	0.028363165952940837	0.09648750236013713	0.02404512581604311	0.016711382604502563	0.11564610228366906	0.016859840465022997	0.04535114727057219	0.013501186543641863	0.038092215015327606	0.10948327357120398	0.1329700168622803	0.021362463019965295	0.031291158301682255	0.05143924568109718	0.008561829557705862	0.013662479831957315	0.01642638220776234	0.01606617956241017	0.008438509143948825	0.042847310559410594	0.013246954392273413	0.06089672603299575	0.08663262580312035	0.009680370127351162	0.09541725973737704	0.035354478699335126	0.013720903273658037	0.008372159084240532	0.04167575662783997	0.03931303546501288	0.014395636706822769	0.03194358902339398	0.02004824672638125	0.022020068715847923	0.12509963578644345	0.011869366740338031	0.007080756162035588	0.0644812752840097	0.04148379558487344	0.028359172842725856	0.007425885622769362	0.07252079070779673	0.03590143365224622	0.006083763993975521	0.055155384044155376	0.0284816237091202	0.020023623149566593	0.010203194299722714	0.02730280707364464	0.042966610410648885	0.016568228725816706	0.01358610249115966	0.026264988932559116	0.05077425149410828	0.018543147512885525	0.08255429645625134	0.044395223159878996	0.030454701783559465	0.059252697221289265	0.005362866931238932	0.1355055959258288	0.001797774841406632	0.013435621708598881	0.03182166910250497	0.09721753724927407	0.06168422548570401	0.02759125031118191	0.056611981837591106	0.013881689698009647	0.02572937342453384	0.001629583669912928	0.012618124479401555	0.00740954506707488	0.006227696548194405	0.00307866214105205	0.02131945569956042	0.055928137948518815	0.001014655869212677	0.08289552780364812	0.03265000045196753	0.021246952636253553	0.17558444248559313	0.0105109130936424	0.13277254931235713	0.006176798477995615	0.052725422793808284	0.037148286799818644	0.0604921678240881	0.013444034901940561	0.08879242596252139	0.0054910049151810055	0.036706560201740734	0.03188459612422881	0.007338021381190225	0.1004627754458786	0.04142839865216214	0.025214546125602668	0.012006051719303088	0.04481241146078978	0.01711650582129609	0.007894373366113382	0.08168831253303456	0.039729985306465675	0.02995594833553096	0.06263894365778708	0.013688484266493264	0.017126702281680124	0.01624223495894994	0.0060354690788923014	0.14652430968687014	0.05718253881908253	0.021009764262138027	0.03288367186813452	0.028668985994699595	0.12815073018933243	0.03137095677407526	0.07797763974462515	0.08110795718165213	0.077004434938991	0.047171440161058655	0.050278731640626316	0.06690730996185874	0.04282856446107467	0.03187605531283113	0.055940124544721206	0.018712156493025177	0.027618632939024966	0.025567601106023862	0.04451561411929859	0.0850155946803116	0.0401973092351799	0.027545733360204726	0.0002880196914483466	0.021107908666604527	0.00732021337124566	0.04998283821112461	0.008339332725839347	0.018113189401592133	0.09643280695416424	0.033644941099384484	0.010920869228011325	0.14873671241839825	0.03947273508605532	0.013523637881470424	0.13940346260214764	0.06707987601244098	0.019975683779598925	0.011654969158623454	0.025490576039121852	0.06265031512948889	0.08140204589668035	0.08109957567016526	0.010693894268978986	0.0028284119971843697	0.08853175379857495	0.064184939432325	0.0267760447366473	0.03283929030142058	0.03932752029413848	0.0733143938542475	0.04201383419531473	0.10268708976770208	0.043580778208796175	0.12055309275029479	0.03852412811518474	0.022959573052161703	0.028716288766237746	0.027856739603393348	0.0535137188819179	0.02503566511275992	0.05497757058101811	0.062183888740443866	0.042882421193889964	0.005829718197902002	0.08067183473173085	0.05337629850772602	0.07424474672720095	0.0246796567602786	0.07221680990600701	0.006682675617658881	0.08549598072115575	0.023329811263524288	0.04513886072319603	0.05657207759391669	0.09866649104421821	0.03503755908989713	0.007297180318925751	0.12375969881357753	0.024023740874686433	0.06420001703501156	0.03302935589819712	0.11563200777773004	0.019834856692620872	0.04913245248188322	0.08848456898050638	0.009948627621713769	0.10883452768922434	0.026715846688287557	0.022472193338739115	0.030520793986127403	0.02803078237161059	0.02415966737070175	0.03626044378950747	0.09439042503697309	0.08429847699616921	0.027104889655881613	0.058428975513273244	0.05710873177388085	0.027133006412933414	0.02155072435422204	0.1123227641891393	0.09484464948512919	0.05789790892323817	0.08229086778679633	0.06313645352761127	0.012811474753676697	0.07624550185548218	0.05781722828813169	0.020864917951587434	0.027163371021697698	0.06168778357880696	0.07618606616727268	0.07126262873870293	0.006327002242992713	0.03006419219137588	0.10205998550147449	0.01784321350004928	0.08287005570405807	0.07972495146792843	0.08774025052378098
